"","X","ID","RMAX","N0","NMAX","TLAG","A","AIC_gompertz","AIC_logistic","AIC_baranyi","AIC_buchanan","BIC_gompertz","BIC_logistic","BIC_baranyi","BIC_buchanan"
"198",197,"Escherichia coli_12_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",-0.177549863347875,4.50003625290023,8.703125,31.650448945912,1.93401219698862,32.8952387764559,36.6606928869269,0,0,32.6788793726772,36.4443334831482,0,0
"199",198,"Salmonella Typhimurium_12_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",7.79126865090605,4.81471142691415,8.62503625290023,8.13598562498446,1.79139214962841,34.7129716133929,34.7559762540478,33.9511732328842,0,34.4966122096141,34.539616850269,33.6807239781608,0
"200",199,"Spoilage_15_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",1.2629892731364,5.28349767981439,9.01344982598608,6.04111594412416,1.70596267325374,0,33.8530458870011,26.2389973466994,0,0,33.6366864832223,25.9685480919759,0
"201",200,"Escherichia coli_15_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",0.990324606366331,-0.0213903743315369,8.79245214617169,-0.10479669831201,-411.047137833795,0,44.3209212272297,47.5403618685902,0,0,44.104561823451,47.2699126138668,0
"202",201,"Salmonella Typhimurium_15_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",2.95844941190688,3.63636363636362,6.13903743315505,5.2930963848752,1.68823529411765,37.6221321811902,35.5701693499822,37.1887573008174,0,37.4057727774114,35.3538099462034,36.918308046094,0
"203",202,"Spoilage_20_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",1.25604150316472,1.93319729352379,6.01069518716575,2.76438693750336,3.10919904931668,31.5768646257949,32.983005373027,30.5134677350645,0,30.7439025027071,32.1500432499393,29.4722650812048,0
"204",203,"Escherichia coli_20_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",1.86410045371155,6.59929116099237,6.59929116099237,1.71569354296239,1,11.620731553195,11.9741363625718,0,0,10.7877694301072,11.1411742394841,0,0
"205",204,"Salmonella Typhimurium_20_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",2.99873834407273,6.46590054773923,6.46590054773923,2.75093381118132,1,16.4668947323997,14.4550302557311,0,11.0832619883718,15.6339326093119,13.6220681326433,0,11.0832619883718
"206",205,"Spoilage_20_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",3.24621945981069,6.83063043711739,6.93996348405112,2.11131437990097,1.01600628930818,35.2599982460084,35.1937228897863,0,35.4846371741312,34.4270361229206,34.3607607666985,0,35.4846371741312
"207",206,"Escherichia coli_20_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",1.91558006228647,6.38297872340426,7.76457952958866,1.83999856214136,1.21645079296889,0,32.944815307916,34.8617754630563,0,0,32.1118531848282,33.8205728091966,0
"208",207,"Salmonella Typhimurium_20_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",5.9365376920755,5.73404255319149,5.73404255319149,0.965890027253711,1,0,15.3376164041423,0,0,0,14.5046542810545,0,0
"209",208,"Spoilage_30_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",2.5438779506616,5.84042553191489,6.40425531914894,2.20502324224081,1.09653916211293,30.9009456364863,0,0,0,29.3386972862227,0,0,0
"210",209,"Escherichia coli_30_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",3.56335292576695,7.19148936170213,7.62765957446809,2.02583331599821,1.06065088757396,0,36.4896874233394,38.2299457580522,0,0,35.6567253002516,37.1887431041925,0
"211",210,"Salmonella Typhimurium_30_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",0.253460521285236,6.10226247532749,7.97872340425532,0.575357706856921,1.30750249379057,13.0617428800518,12.4486635493866,1.621320243477,0,12.2287807569641,11.6157014262988,0.580117589617275,0
"212",211,"Spoilage_30_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",0.0709030219663092,4.96317378953794,5.86914180944205,-2.52086753198413,1.1825380408427,0.510474874796644,2.05812941462344,-16.1595871523289,0,0.294115471017897,1.84177001084469,-16.4300364070523,0
"213",212,"Escherichia coli_30_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",1.0649663382124,1.0203299346136,4.76217074625742,1.0869434938115,4.66728514444779,9.94423940256427,10.5050563910358,10.5727884699821,0,9.72787999878553,10.2886969872571,10.3023392152587,0
"214",213,"Salmonella Typhimurium_30_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",0.433418784364182,5.95202303383814,6.3851669871191,0.958566676677637,1.07277255998817,0,-1.06578972080949,36.5235199306843,0,0,-1.28214912458824,36.2530706759609,0
"215",214,"Serratia marcescens_6_Pasteurised Skim Milk_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",-5.51800819494551e-05,1.07338983926023,5.75273456335637,55204.6389435809,5.35940843945486,14.254492874751,13.4280318527151,0,11.4641682029224,13.4215307516632,12.5950697296273,0,11.4641682029224
"216",215,"Serratia marcescens_6_UHT Skim Milk_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",0.000668421578504295,2.63527380679549,5.63941967178269,2447.56224933224,2.13997485090183,0,31.0008729644846,34.5500815819593,26.6219926884414,0,30.7845135607059,34.2796323272359,26.6219926884414
"217",216,"Serratia marcescens_6_Pasteurised Full-fat Milk_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",0.00113616472385683,4.63177136143919,5.57163281148976,3188.28566266476,1.20291620132099,10.86919468778,10.8691940695605,35.8944453984213,0,11.1869608544993,11.1869602362798,36.2916531068205,0
"218",217,"Serratia marcescens_6_UHT Full-fat Milk_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",1.42064850485774e-07,1.00244938971248,4.13249388592123,-53231.655995443,4.12239653026923,28.537685290566,18.2865716731826,-48.053359925375,0,28.3213258867873,18.0702122694038,-48.3238091800984,0
"219",218,"Serratia marcescens_15_UHT Full-fat Milk_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",1.16850427671415e-05,0.989528858979141,1.00747063862307,-478.504950357476,1.01813163858853,-36.7386982192742,-36.7656245944674,0,0,-37.5716603423619,-37.5985867175552,0,0
"220",219,"Serratia marcescens_6_Pasteurised Double Cream_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",4.65513635390769e-07,0.997366906059083,0.997366906059083,9472.03987753091,1,-56.6522116247552,-72.1295164328305,0,-55.1512778700742,-58.2144599750188,-73.6917647830941,0,-55.1512778700742
"221",220,"Serratia marcescens_6_UHT Double Cream_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",0.00134443834967954,4.40046188367717,4.90110900606624,2530.32612113021,1.11377149390753,8.87251299248366,8.87251246971156,32.9160287038644,0,9.190279159203,9.1902786364309,33.3132364122636,0
"222",221,"Serratia marcescens_15_Pasteurised Double Cream_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",-0.00021539753626959,1.01097500688073,3.81398657509079,1318.46668950921,3.7725824566707,16.3549687103366,15.9876780462978,-2.01582832615028,0,15.5220065872488,15.15471592321,-3.05703098001,0
"223",222,"Serratia marcescens_15_UHT Double Cream_Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185._1",4.40497062064297e-05,4.78762276470379,5.25892536514935,-8683.88012762,1.09844188308239,-5.27710108532732,-5.2210150607296,0,-3.71335803888043,-6.1100632084151,-6.05397718381738,0,-3.71335803888043
"224",223,"Arthrobacter sp. 77_0_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.21056672340957,6.73053627594879,7.17646403779068,28.1780547921355,1.06625441771043,0,87.8028191255997,0,0,0,91.5805750422655,0,0
"225",224,"Arthrobacter sp. 77_7_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.000180224821376018,1.00863989903377,6.8666211721413,-32064.7783773211,6.80780244636289,31.8775290961732,53.233813190313,0,0,34.1373265260194,55.4936106201592,0,0
"226",225,"Arthrobacter sp. 77_20_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.000120539046216969,1.02428512160842,1.02428512160842,133.815545968086,1,-54.3206594992531,-54.2920512348472,-53.448047659448,0,-54.5370189030318,-54.5084106386259,-53.7184969141714,0
"227",226,"Arthrobacter sp. 77_30_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.075658602702349,5.56078223310849,6.26050507242964,61.1615760586655,1.12583172834121,0,47.2257065811106,45.3635708978983,0,0,48.4360469530868,46.8764963628686,0
"228",227,"Arthrobacter sp. 77_37_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.0495212284058167,6.57148099932152,6.61204072858443,113.315671895713,1.00617208347207,82.9777974590476,78.9481755471516,84.142530747555,83.2347686919272,86.3106508352725,82.2810289233764,88.3085974678361,83.2347686919272
"229",228,"Arthrobacter sp. 88_0_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.0223233231111402,5.57522927382463,6.57242613282632,205.514107521651,1.1788620359854,60.3472105377325,60.6904988333068,61.6804554089026,61.1012785134059,62.6070079675787,62.9502962631529,64.5052021962103,61.1012785134059
"230",229,"Arthrobacter sp. 88_7_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.000113395751493152,1.0173634526738,5.13668732759989,65.7834991343142,5.04901892642185,37.8118283943104,25.250990884163,0,0,38.6007267036553,26.0398891935079,0,0
"231",230,"Arthrobacter sp. 88_20_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.000340636723522736,1.01215171649021,1.03135142854476,-10.0825012362914,1.01896920366951,-96.7851820405945,-99.106865978119,0,0,-94.2289527221334,-96.550636659658,0,0
"232",231,"Arthrobacter sp. 88_30_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.056702082749298,3.7499768552142,5.49735798196489,49.3320254246252,1.46597117641433,35.4141207276388,39.648386688669,35.2340311924705,0,37.0057018188323,41.2399677798625,37.2235075564623,0
"233",232,"Arthrobacter sp. 88_37_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.0391761549413924,6.45221105669204,6.47130811818658,139.93748911315,1.00295977012016,0,0,70.8477864748153,0,0,0,74.7107300860143,0
"234",233,"Arthrobacter sp. 62_0_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.0402002278124439,3.75952538596147,6.44266252594477,69.6445210916755,1.71369039028236,103.212238622132,71.8456547285273,75.8992035533702,72.2880224269288,106.773725653717,75.407141760112,80.351062342851,72.2880224269288
"235",234,"Arthrobacter sp. 62_7_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.016659335721248,1.00458069195887,4.32459726709626,0.711347037510993,4.30487794729915,47.8028380978379,45.9153316243346,0,0,49.7424646969899,47.8549582234866,0,0
"236",235,"Arthrobacter sp. 62_20_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.000342037583450319,5.34973642559095,5.34973642559095,12713.5954630846,1,37.9023362198015,-22.7301061246429,0,0,38.6912345291464,-21.941207815298,0,0
"237",236,"Arthrobacter sp. 62_30_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.000193736319010757,6.33650613208605,6.33650613208605,6083.94225711479,1,44.4128028411927,46.5154436335213,50.2244792096716,0,45.6231432131689,47.7257840054975,51.7374046746418,0
"238",237,"Arthrobacter sp. 62_37_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.00986736968989645,1.01903696174306,6.23107633490363,1.97539625330717,6.11467156622603,63.3680195658312,63.3578363903092,0,0,66.4583744547903,66.4481912792683,0,0
"239",238,"Arthrobacter aurescens_0_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.000235920054357481,1.00425324960629,6.23191366569181,7.47172370768142,6.20552004002476,77.9467023557682,55.9763196171121,0,0,81.279555731993,59.3091729933369,0,0
"240",239,"Arthrobacter aurescens_7_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",7.97507436152626e-06,1.00955730205649,1.01426089573873,333.546277935848,1.00465906558515,-93.387605692618,-94.3934329474434,0,0,-91.7960246014246,-92.8018518562499,0,0
"241",240,"Arthrobacter aurescens_20_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",4.79606575637004e-05,4.29031389542566,4.74841389713838,-9338.1767734487,1.10677540452253,-13.5513086119437,-21.1981562909752,0,0,-13.2335424452243,-20.8803901242559,0,0
"242",241,"Arthrobacter aurescens_37_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.000765193486101232,1.21103623781796,4.19499106601411,-3206.92806048336,3.46396824059751,9.54907197175347,9.35113405334336,0,0,9.86683813847281,9.6689002200627,0,0
"243",242,"Arthrobacter citreus_0_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.0285875657045761,4.65927078921361,5.30026052399679,128.351812982073,1.13757297306417,79.706292995434,58.6072034031616,0,0,82.262522313895,61.1634327216226,0,0
"244",243,"Arthrobacter citreus_7_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.0179121925719925,1.01916464234363,5.41704975436244,1.02053638776346,5.31518611350723,46.3207168569246,41.5327043242893,47.8631268968919,0,47.5310572289008,42.7430446962655,49.3760523618621,0
"245",244,"Arthrobacter citreus_20_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",2.90724680770687e-05,1.01292753369032,1.01920448646481,206.632775456399,1.00619684287939,-58.4767698031001,-58.478043939579,-56.3450983353872,0,-58.1590036363808,-58.1602777728597,-55.947890626988,0
"246",245,"Arthrobacter citreus_30_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.0001137425497253,1.00851872162252,1.01606601007757,60.7861369989201,1.00748353827572,-70.9895642850948,-70.9884288761463,0,0,-70.20066597575,-70.1995305668014,0,0
"247",246,"Arthrobacter citreus_37_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.0245540496247791,4.55320362413088,5.75748184929373,145.335432893624,1.26449030717196,0,39.615513410536,0,0,0,40.4044117198808,0,0
"248",247,"Arthrobacter globiformis_0_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.0295123216808044,5.13838001909553,5.96379930894095,140.601347094193,1.16063803898854,80.3923098458025,81.079281966983,0,0,84.1700657624683,84.8570378836488,0,0
"249",248,"Arthrobacter globiformis_7_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.0260803177349119,5.53672255711947,6.07013387796594,38.8464632767705,1.09634062666921,70.4665596712415,70.4654320556253,70.5286427607848,0,73.7994130474664,73.7982854318502,74.6947094810658,0
"250",249,"Arthrobacter globiformis_20_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.0907463826664823,7.8194132218388,7.8194132218388,26.6371499827527,1,0,25.0454859290468,0,0,0,25.3632520957661,0,0
"251",250,"Arthrobacter globiformis_30_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.46993157406536,20.8166282449634,20.8166282449634,25.8802345382283,1,0,63.668838480445,0,0,0,63.9866046471643,0,0
"252",251,"Arthrobacter globiformis_37_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.16725380132774,10.0037228482653,21.4019029482095,31.5394442379934,2.13939383095971,51.5767636444776,48.8054300853983,0,0,51.3604042406989,48.5890706816195,0,0
"253",252,"Arthrobacter simplex_0_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.141397029355718,8.80387987609598,21.4742717774691,25.5723135907973,2.4391827330329,0,101.048162908009,122.718016775084,0,0,104.609649939594,127.169875564565,0
"254",253,"Arthrobacter simplex_7_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.0054309577060489,5.41674422600553,21.9893254485316,-2695.11031944542,4.05950964842717,83.2467126074632,83.2468416949648,97.7083084694771,0,85.8029419259242,85.8030710134258,100.903595117553,0
"255",254,"Arthrobacter simplex_20_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.11800982169681,20.8361970627682,20.8361970627682,43.0290281396201,1,0,50.1141752026517,57.3825494313349,0,0,49.897815798873,57.1121001766115,0
"256",255,"Arthrobacter simplex_30_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.00666423172522182,5.14959716644641,22.7646205319855,194.400607931833,4.42066045094061,46.5656978245432,44.0892661476462,0,0,46.8834639912626,44.4070323143656,0,0
"257",256,"Arthrobacter simplex_37_TGE agar_Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555._1",0.0125143529233926,5.26283954004646,11.5979895737198,130.94406698488,2.2037513181748,42.9177921676586,42.5627790728288,0,0,43.235558334378,42.8805452395481,0,0
"258",257,"Lactobacillus plantarum_8_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",0.0755490339072444,18.7978598687985,18.7978598687985,148.672079367051,1,0,73.6608673776026,74.54379788314,0,0,74.8712077495788,76.0567233481102,0
"259",258,"Lactobacillus plantarum_12_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",0.0772416386172301,19.4554887630641,19.8487815220374,26.0490792572544,1.02021500275645,0,104.588653658654,0,107.621494627886,0,107.679008547613,0,107.621494627886
"260",259,"Lactobacillus plantarum_16_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",0.142600523234386,7.76433613529227,21.2656207128782,-66.6777515256126,2.73888460549985,42.5232326606299,95.7048687778233,40.269833910131,0,46.0847196922146,99.2663558094079,44.7216926996118,0
"261",260,"Lactobacillus plantarum_20_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",1.43134336487381,7.81808884787115,21.2701104986157,6.72828587599111,2.7206278813789,0,103.647092255655,110.445318574056,110.439578065228,0,106.737447144614,114.308262185255,110.439578065228
"262",261,"Lactobacillus plantarum_30_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",11.0764355620817,7.9781621810382,21.1142775186451,4.73636482977145,2.64650893771346,84.9235662942091,84.2989074441697,101.601884096754,0,87.1833637240553,86.5587048740159,104.426630884061,0
"263",262,"Weissella viridescens_4_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",0.151029777120978,4.23076923076924,10.8241758241758,2.29911602746572,2.55844155844156,0,49.5221645468104,47.1009193521804,0,0,50.3110628561553,48.0870422388615,0
"264",263,"Weissella viridescens_8_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",0.777124168013032,5.43956043956045,19.1208791208791,5.91230052429206,3.51515151515151,0,128.372258747889,160.064574716255,124.347634155977,0,132.355187842105,165.043236084025,124.347634155977
"265",264,"Weissella viridescens_12_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",15.1908243896691,3.84615384615385,20.6593406593407,4.05146610724121,5.37142857142857,0,0,0,0,0,0,0,0
"266",265,"Weissella viridescens_16_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",7.06671207846453,21.2087912087912,21.3186813186813,6.54951409099306,1.00518134715026,0,125.007606659345,126.430124070787,0,0,128.34046003557,130.596190791068,0
"267",266,"Weissella viridescens_20_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",1.1941225686147,17.0879120879121,21.4835164835165,15.444397520709,1.2572347266881,0,97.3132388370535,0,97.6554693322762,0,100.145439641462,0,97.6554693322762
"268",267,"Weissella viridescens_30_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",0.73309009708952,0.113071410611394,13.0769230769231,-0.261125203424566,115.651896498099,41.3562572995237,43.0686060327701,0,34.9788631051597,43.6160547293698,45.3284034626162,0,34.9788631051597
